mode,load,0_resnet152-4,1_resnet34-32,2_resnet34-32
mps-uncap,0.8,31.167187690734863,12.629373073577879,12.553191184997559
mps-uncap,0.9,32.39283561706543,12.705793380737305,12.792825698852539
mps-uncap,1.0,32.712554931640625,12.804031372070312,12.890422344207765
mps-uncap,0.5,26.542510986328065,11.658463478088382,11.800718307495117
mps-uncap,0.6,27.81543254852295,12.038688659667969,11.864380836486818
mps-uncap,0.7,29.67536926269531,12.25715637207031,12.404623031616211
mps-uncap,0.1,19.468154907226562,10.283470153808594,10.233163833618166
mps-uncap,0.2,21.00040912628173,10.53955078125,10.562844276428223
mps-uncap,0.3,22.676076889038086,11.398127079010012,11.39070987701416
mps-uncap,0.4,24.97684478759767,11.621816158294678,11.389613151550293
