mode,load,0_resnet152-4,1_resnet34-32,2_resnet34-32
mps-uncap,0.8,0.01239776611328125,0.009775161743164062,0.011205673217773438
mps-uncap,0.9,0.013113021850585938,0.010013580322265625,0.010967254638671875
mps-uncap,1.0,0.014781951904296875,0.01049041748046875,0.01239776611328125
mps-uncap,0.5,0.01239776611328125,0.011444091796875,0.010728836059570312
mps-uncap,0.6,0.012159347534179688,0.010728836059570312,0.010728836059570312
mps-uncap,0.7,0.011920928955078125,0.0095367431640625,0.010967254638671875
mps-uncap,0.1,0.021696090698242188,0.02002716064453125,0.011920928955078125
mps-uncap,0.2,0.015497207641601562,0.012159347534179688,0.017642974853515625
mps-uncap,0.3,0.012636184692382812,0.011444091796875,0.011444091796875
mps-uncap,0.4,0.012874603271484375,0.011444091796875,0.011444091796875
