mode,load,0_resnet152-4,1_resnet34-32,2_resnet34-32
mps-uncap,0.8,173.04325103759766,136.8715763092041,104.82525825500488
mps-uncap,0.9,303.0242919921875,152.36639976501465,154.40034866333008
mps-uncap,1.0,766.960620880127,861.196756362915,463.64641189575195
mps-uncap,0.5,107.3460578918457,61.51747703552246,39.0169620513916
mps-uncap,0.6,61.80548667907715,44.6014404296875,51.2847900390625
mps-uncap,0.7,97.66793251037598,95.28636932373047,91.32051467895508
mps-uncap,0.1,34.28959846496582,13.211250305175781,15.309810638427734
mps-uncap,0.2,44.202327728271484,17.09771156311035,22.655487060546875
mps-uncap,0.3,39.93558883666992,29.582977294921875,33.37740898132324
mps-uncap,0.4,53.94101142883301,36.2398624420166,34.73544120788574
