mode,load,0_resnet152-4,1_resnet34-32,2_resnet34-32
mps-uncap,0.8,52.97961235046387,33.80300998687745,32.656049728393555
mps-uncap,0.9,125.82237720489503,71.40047550201417,67.7940845489502
mps-uncap,1.0,471.1613655090332,681.4757585525513,338.4683132171631
mps-uncap,0.5,27.24153995513916,15.995168685913088,14.973831176757812
mps-uncap,0.6,28.521203994750977,17.84186363220215,17.836666107177756
mps-uncap,0.7,35.242414474487326,23.786163330078125,24.45015907287598
mps-uncap,0.1,18.856000900268555,8.295249938964844,8.734416961669922
mps-uncap,0.2,20.941591262817383,9.926366806030275,10.060024261474615
mps-uncap,0.3,23.187780380249034,11.08686923980713,10.957145690917969
mps-uncap,0.4,24.942016601562514,13.119912147521973,11.969566345214844
