mode,load,0_resnet152-4,1_resnet34-32,2_resnet34-32
mps-uncap,0.8,22.266626358032227,12.323737144470215,12.26651668548584
mps-uncap,0.9,37.2464656829834,22.578001022338867,22.652387619018555
mps-uncap,1.0,190.79768657684326,329.6487331390381,180.0328493118286
mps-uncap,0.5,16.859054565429688,8.29470157623291,8.552074432373047
mps-uncap,0.6,16.182422637939453,9.624958038330078,9.428977966308594
mps-uncap,0.7,17.371654510498047,10.28752326965332,10.411739349365234
mps-uncap,0.1,17.739534378051758,6.34765625,6.34002685546875
mps-uncap,0.2,17.59481430053711,6.359577178955078,6.366491317749023
mps-uncap,0.3,18.192052841186523,6.377577781677246,6.376504898071289
mps-uncap,0.4,17.5936222076416,7.355093955993652,7.123470306396484
