mode,load,0_efficientnet_b6-4,1_efficientnet_b6-8,2_vgg16-4
mps-uncap,0.8,47.10674285888672,40.14158248901367,9.18722152709961
mps-uncap,0.9,169.2330837249756,74.77283477783203,31.66186809539795
mps-uncap,1.0,3576.2990713119507,2796.4468002319336,1491.9508695602417
mps-uncap,0.5,22.51434326171875,22.552013397216797,4.551887512207031
mps-uncap,0.6,23.15521240234375,25.618314743041992,5.0820112228393555
mps-uncap,0.7,27.92370319366455,29.956817626953125,6.211996078491211
mps-uncap,0.1,30.681371688842773,30.410051345825195,3.6382675170898438
mps-uncap,0.2,20.61915397644043,21.382570266723633,3.6468505859375
mps-uncap,0.3,20.550966262817383,20.592451095581055,3.8231611251831055
mps-uncap,0.4,20.31683921813965,21.163463592529297,4.023313522338867
