mode,load,0_efficientnet_b6-4,1_efficientnet_b6-8,2_vgg16-4
mps-uncap,0.8,36.47565841674805,33.00929069519043,8.573055267333984
mps-uncap,0.9,48.42686653137207,43.3802604675293,19.495487213134766
mps-uncap,1.0,42.261600494384766,47.18136787414551,15.907526016235352
mps-uncap,0.5,34.037113189697266,31.494140625,14.68038558959961
mps-uncap,0.6,30.407190322875977,36.03339195251465,15.75613021850586
mps-uncap,0.7,30.832529067993164,35.40992736816406,8.723258972167969
mps-uncap,0.1,44.8606014251709,41.68581962585449,9.958982467651367
mps-uncap,0.2,37.28675842285156,37.61863708496094,8.619070053100586
mps-uncap,0.3,33.84518623352051,34.00015830993652,16.804218292236328
mps-uncap,0.4,32.57298469543457,34.677743911743164,9.727954864501953
