mode,load,0_efficientnet_b6-4,1_efficientnet_b6-8,2_vgg16-4
mps-uncap,0.8,388.0748748779297,176.70965194702148,77.86154747009277
mps-uncap,0.9,1367.4638271331787,508.3930492401123,315.8111572265625
mps-uncap,1.0,9680.691242218018,5132.000684738159,2446.1939334869385
mps-uncap,0.5,82.74483680725098,100.45456886291504,32.999277114868164
mps-uncap,0.6,110.40854454040527,106.3532829284668,54.30126190185547
mps-uncap,0.7,186.39564514160156,192.88253784179688,45.018911361694336
mps-uncap,0.1,55.67502975463867,61.93804740905762,10.020256042480469
mps-uncap,0.2,53.34186553955078,73.66228103637695,19.488096237182617
mps-uncap,0.3,113.79289627075195,68.95995140075684,17.284870147705078
mps-uncap,0.4,65.97042083740234,100.58760643005371,19.24753189086914
