mode,load,0_efficientnet_b6-4,1_efficientnet_b6-8,2_vgg16-4
mps-uncap,0.8,365.1285171508789,147.9966640472412,71.38943672180176
mps-uncap,0.9,1334.8443508148193,487.00952529907227,310.7740879058838
mps-uncap,1.0,9646.018743515015,5097.43332862854,2441.2176609039307
mps-uncap,0.5,56.68830871582031,74.92518424987793,28.551340103149414
mps-uncap,0.6,84.9008560180664,81.33578300476074,51.015615463256836
mps-uncap,0.7,164.40820693969727,159.33990478515625,39.99948501586914
mps-uncap,0.1,31.19039535522461,44.08574104309082,5.673646926879883
mps-uncap,0.2,35.694122314453125,56.415557861328125,13.768911361694336
mps-uncap,0.3,96.25482559204102,51.04994773864746,12.92872428894043
mps-uncap,0.4,48.63381385803223,78.60231399536133,14.847278594970703
