mode,load,0_efficientnet_b6-4,1_efficientnet_b6-8,2_vgg16-4
mps-uncap,0.8,33.0737829208374,30.570173263549805,6.167888641357424
mps-uncap,0.9,33.98885726928711,31.367778778076172,6.434297561645508
mps-uncap,1.0,34.401726722717285,35.42013168334961,6.191253662109375
mps-uncap,0.5,25.699806213378906,25.188922882080078,5.363655090332032
mps-uncap,0.6,24.973344802856445,28.81994247436523,5.611038208007813
mps-uncap,0.7,26.81422233581543,31.656885147094727,5.847764015197754
mps-uncap,0.1,32.1744441986084,32.05676078796387,5.145025253295898
mps-uncap,0.2,31.04240894317627,31.65724277496338,4.650545120239258
mps-uncap,0.3,24.86343383789063,28.259229660034176,4.874825477600098
mps-uncap,0.4,22.695016860961914,24.772071838378906,5.138683319091796
