mode,load,0_efficientnet_b6-4,1_efficientnet_b6-8,2_vgg16-4
mps-uncap,0.8,288.17206621170044,121.31982803344727,47.62403964996344
mps-uncap,0.9,1267.5622940063479,349.8152637481689,258.4627938270567
mps-uncap,1.0,9539.945597648622,4971.762599945068,2389.92840051651
mps-uncap,0.5,43.30311775207513,40.97694396972655,11.578016281127919
mps-uncap,0.6,49.713888168334954,54.87730979919449,17.955229282379122
mps-uncap,0.7,88.00349473953248,79.58144187927238,25.236556529998808
mps-uncap,0.1,27.02365875244142,24.639544486999522,3.2342433929443373
mps-uncap,0.2,26.035442352294908,29.716475009918195,4.977693557739289
mps-uncap,0.3,35.47409057617187,30.380711555481035,6.7656636238098145
mps-uncap,0.4,30.94305753707886,40.82270145416259,7.968506813049323
