mode,load,0_efficientnet_b6-4,1_efficientnet_b6-8,2_vgg16-4
mps-uncap,0.8,21.852612495422363,15.89655876159668,4.411220550537109
mps-uncap,0.9,138.20338249206543,44.96407508850098,26.379823684692383
mps-uncap,1.0,3543.4622764587402,2761.5180015563965,1486.8184328079224
mps-uncap,0.5,0.02956390380859375,0.027418136596679688,0.0247955322265625
mps-uncap,0.6,0.028371810913085938,0.027418136596679688,0.027418136596679688
mps-uncap,0.7,5.172252655029297,2.073049545288086,1.6726255416870117
mps-uncap,0.1,0.04172325134277344,0.04267692565917969,0.0400543212890625
mps-uncap,0.2,0.040531158447265625,0.03361701965332031,0.026941299438476562
mps-uncap,0.3,0.030755996704101562,0.03063678741455078,0.026464462280273438
mps-uncap,0.4,0.02956390380859375,0.0286102294921875,0.027418136596679688
