mode,load,0_resnet152-16,1_resnet34-32,2_vgg19-2
mps-uncap,0.8,26.75604820251465,9.417295455932617,4.266262054443359
mps-uncap,0.9,31.750798225402832,11.750221252441406,5.0781965255737305
mps-uncap,1.0,37.32764720916748,12.738227844238281,5.851030349731445
mps-uncap,0.5,18.481731414794922,7.232904434204102,2.4933815002441406
mps-uncap,0.6,20.66969871520996,7.8582763671875,3.365635871887207
mps-uncap,0.7,23.282647132873535,8.583664894104004,3.6966800689697266
mps-uncap,0.1,17.6544189453125,6.298303604125977,2.485513687133789
mps-uncap,0.2,18.03886890411377,6.298065185546875,2.4569034576416016
mps-uncap,0.3,17.84694194793701,6.304264068603516,2.4480819702148438
mps-uncap,0.4,18.194913864135742,6.558895111083984,2.4563074111938477
