mode,load,0_resnet152-16,1_resnet34-32,2_vgg19-2
mps-uncap,0.8,0.0133514404296875,0.01049041748046875,0.009298324584960938
mps-uncap,0.9,0.0133514404296875,0.009775161743164062,0.008344650268554688
mps-uncap,1.0,0.014781951904296875,0.011205673217773438,0.010013580322265625
mps-uncap,0.5,0.012159347534179688,0.010728836059570312,0.010013580322265625
mps-uncap,0.6,0.01239776611328125,0.010967254638671875,0.009059906005859375
mps-uncap,0.7,0.012636184692382812,0.009298324584960938,0.009775161743164062
mps-uncap,0.1,0.022411346435546875,0.01239776611328125,0.011205673217773438
mps-uncap,0.2,0.020742416381835938,0.01049041748046875,0.010251998901367188
mps-uncap,0.3,0.014543533325195312,0.011920928955078125,0.009298324584960938
mps-uncap,0.4,0.012159347534179688,0.010728836059570312,0.009298324584960938
