mode,load,0_resnet152-16,1_resnet34-32,2_vgg19-2
mps-uncap,0.8,238.48867416381836,112.89310455322266,65.6132698059082
mps-uncap,0.9,612.2984886169434,176.54991149902344,121.22654914855957
mps-uncap,1.0,641.2014961242676,637.0575428009033,299.35765266418457
mps-uncap,0.5,83.41741561889648,35.72726249694824,18.053293228149414
mps-uncap,0.6,93.0325984954834,46.425819396972656,26.43442153930664
mps-uncap,0.7,155.10296821594238,65.09590148925781,43.43819618225098
mps-uncap,0.1,33.58602523803711,13.982534408569336,8.956193923950195
mps-uncap,0.2,39.374589920043945,19.678831100463867,12.372732162475586
mps-uncap,0.3,50.19712448120117,27.85801887512207,13.332605361938477
mps-uncap,0.4,54.28814888000488,40.66610336303711,14.503955841064453
