mode,load,0_resnet34-4,1_squeezenet1_1-8,2_vgg16-16
mps-uncap,0.8,60.57937145233156,36.62288188934326,112.39695549011233
mps-uncap,0.9,61.18392944335937,223.06809425354004,715.370512008667
mps-uncap,1.0,94.75150108337408,4870.1722621917725,4755.589246749881
mps-uncap,0.5,15.262866020202638,12.429285049438477,28.953170776367195
mps-uncap,0.6,18.896818161010742,15.112090110778817,42.555809020996094
mps-uncap,0.7,33.038115501403816,17.067384719848633,58.47756862640381
mps-uncap,0.1,10.547161102294925,5.965471267700195,16.677212715148926
mps-uncap,0.2,12.574958801269533,8.13467502593994,18.158388137817383
mps-uncap,0.3,13.012504577636719,8.878612518310549,19.816160202026367
mps-uncap,0.4,13.494420051574709,10.08849143981934,22.626876831054688
