mode,load,0_resnet34-4,1_squeezenet1_1-8,2_vgg16-16
mps-uncap,0.8,20.333058834075928,11.356854438781735,14.311590194702141
mps-uncap,0.9,17.05312728881836,11.8294095993042,13.904638290405273
mps-uncap,1.0,17.215399742126465,11.932039260864258,13.951354026794434
mps-uncap,0.5,13.97902250289917,11.972265243530273,14.617061614990234
mps-uncap,0.6,15.26365280151367,11.425836086273197,14.521718025207521
mps-uncap,0.7,19.525525569915754,10.855031013488775,14.385457038879393
mps-uncap,0.1,15.922749042510992,10.88373661041259,17.679479122161872
mps-uncap,0.2,13.47085952758789,10.74928045272827,14.767827987670916
mps-uncap,0.3,13.33242416381836,10.598726272583004,14.216589927673345
mps-uncap,0.4,13.607888221740724,10.954675674438478,14.21729564666748
