mode,load,0_resnet34-4,1_squeezenet1_1-8,2_vgg16-16
mps-uncap,0.8,29.10470962524414,21.098613739013672,23.44226837158203
mps-uncap,0.9,24.971723556518555,17.032623291015625,23.572206497192383
mps-uncap,1.0,19.655466079711914,19.419193267822266,20.621299743652344
mps-uncap,0.5,16.69788360595703,20.43747901916504,23.328542709350586
mps-uncap,0.6,19.10710334777832,17.125368118286133,25.02918243408203
mps-uncap,0.7,21.587610244750977,15.445947647094727,20.00737190246582
mps-uncap,0.1,18.375158309936523,15.516042709350586,24.768590927124023
mps-uncap,0.2,15.943288803100586,13.824939727783203,20.1418399810791
mps-uncap,0.3,14.352798461914062,13.278722763061523,18.276214599609375
mps-uncap,0.4,16.922473907470703,25.32792091369629,23.582935333251953
