mode,load,0_densenet169-2,1_efficientnet_b7-8,2_vgg19-4
mps-uncap,0.8,106.45318031311037,154.8259258270264,34.333324432373054
mps-uncap,0.9,147.73330688476562,2292.2727823257446,135.22365093231207
mps-uncap,1.0,6407.159304618836,1599.5766162872317,4337.993621826172
mps-uncap,0.5,37.56814002990723,49.82428550720215,10.7879638671875
mps-uncap,0.6,51.720142364501974,67.15660095214845,14.424180984497069
mps-uncap,0.7,52.13162899017335,83.62114429473877,19.631385803222656
mps-uncap,0.1,32.187819480895996,40.252113342285156,6.492710113525391
mps-uncap,0.2,31.780695915222168,37.44907379150392,6.737232208251953
mps-uncap,0.3,31.656718254089363,40.59410095214844,7.555675506591798
mps-uncap,0.4,34.30323600769044,45.85473537445067,8.7641716003418
