mode,load,0_densenet169-2,1_efficientnet_b7-8,2_vgg19-4
mps-uncap,0.8,41.020870208740234,53.05171012878418,11.046648025512695
mps-uncap,0.9,49.07870292663574,1299.0317344665527,44.587016105651855
mps-uncap,1.0,4392.053484916687,552.2770881652832,2008.2886219024658
mps-uncap,0.5,20.462751388549805,27.155280113220215,5.193471908569336
mps-uncap,0.6,24.362564086914062,32.19771385192871,6.161093711853027
mps-uncap,0.7,23.593902587890625,39.15905952453613,7.707118988037109
mps-uncap,0.1,29.95753288269043,25.95973014831543,4.036068916320801
mps-uncap,0.2,20.025253295898438,23.88143539428711,3.9191246032714844
mps-uncap,0.3,20.045042037963867,24.457573890686035,4.195451736450195
mps-uncap,0.4,19.484519958496094,25.847792625427246,4.658222198486328
