mode,load,0_resnet152-8,1_resnet34-4,2_vgg13-2
mps-uncap,0.8,26.692569255828857,8.051064014434813,3.7643837928771986
mps-uncap,0.9,23.371925354003906,8.062686920166016,4.1135263442993155
mps-uncap,1.0,23.606824874877933,8.066582679748537,4.101612567901611
mps-uncap,0.5,21.76419258117676,7.725977897644043,4.0076375007629395
mps-uncap,0.6,21.328735351562504,7.69944667816162,4.092438220977783
mps-uncap,0.7,22.14996337890625,7.981278896331786,4.138100147247315
mps-uncap,0.1,31.44349813461303,8.386216163635254,3.9477586746215825
mps-uncap,0.2,29.932637214660645,8.41602325439453,3.664333820343018
mps-uncap,0.3,25.143766403198242,8.282082080841064,3.902826309204102
mps-uncap,0.4,24.156618118286136,8.032071590423586,3.9763975143432577
