mode,load,0_resnet152-8,1_resnet34-4,2_vgg13-2
mps-uncap,0.8,13.170480728149414,3.349781036376953,1.7218589782714844
mps-uncap,0.9,13.561248779296875,3.3750534057617188,1.7011165618896484
mps-uncap,1.0,13.793468475341797,3.412485122680664,1.905679702758789
mps-uncap,0.5,13.025045394897461,3.3631324768066406,1.7247200012207031
mps-uncap,0.6,13.114690780639648,3.3652782440185547,1.7080307006835938
mps-uncap,0.7,13.103485107421875,3.4074783325195312,1.7268657684326172
mps-uncap,0.1,13.207197189331055,3.5855770111083984,1.728057861328125
mps-uncap,0.2,13.210058212280273,3.4875869750976562,1.8622875213623047
mps-uncap,0.3,13.160228729248047,3.4117698669433594,1.7268657684326172
mps-uncap,0.4,13.017416000366211,3.393411636352539,1.7223358154296875
