mode,load,0_densenet201-4,1_inception_v3-2,2_squeezenet1_1-32
mps-uncap,0.8,25.60734748840332,12.373924255371094,7.241249084472656
mps-uncap,0.9,40.378570556640625,17.24386215209961,11.213541030883789
mps-uncap,1.0,326.9522190093994,115.71311950683594,100.0438928604126
mps-uncap,0.5,17.539381980895996,9.375333786010742,4.179596900939941
mps-uncap,0.6,18.1124210357666,9.102702140808105,4.456520080566406
mps-uncap,0.7,20.42531967163086,9.740710258483887,5.5370330810546875
mps-uncap,0.1,22.072792053222656,12.313604354858398,3.6497116088867188
mps-uncap,0.2,21.36707305908203,12.154340744018555,3.7523508071899414
mps-uncap,0.3,20.67875862121582,11.701226234436035,3.812551498413086
mps-uncap,0.4,18.781661987304688,9.795904159545898,3.950953483581543
