mode,load,0_densenet201-4,1_inception_v3-2,2_squeezenet1_1-32
mps-uncap,0.8,121.83208465576145,56.88571929931638,30.48168182373041
mps-uncap,0.9,198.3613395690918,155.7621002197268,70.67830324172972
mps-uncap,1.0,1174.635419845581,416.21737003326405,384.5556092262268
mps-uncap,0.5,45.73704957962035,26.57854557037351,13.711130619049086
mps-uncap,0.6,55.99785804748535,28.66573333740234,17.873036861419642
mps-uncap,0.7,76.22343301773071,40.47262907028198,21.737809181213375
mps-uncap,0.1,47.311601638793945,27.45119094848634,6.9472408294677725
mps-uncap,0.2,40.41740655899069,28.457546234130895,9.178686141967747
mps-uncap,0.3,43.00567626953126,31.134250164031943,9.35371160507202
mps-uncap,0.4,42.66701698303221,31.208212375640873,10.885169506072998
