mode,load,0_densenet201-4,1_inception_v3-2,2_squeezenet1_1-32
mps-uncap,0.8,189.81671333312988,85.43133735656738,53.24268341064453
mps-uncap,0.9,239.92395401000977,188.1120204925537,98.84166717529297
mps-uncap,1.0,1216.6996002197266,473.33788871765137,419.8274612426758
mps-uncap,0.5,74.72491264343262,41.90325736999512,22.40467071533203
mps-uncap,0.6,81.8479061126709,40.60053825378418,28.308391571044922
mps-uncap,0.7,151.0012149810791,68.09234619140625,32.61280059814453
mps-uncap,0.1,51.46622657775879,42.082786560058594,12.645244598388672
mps-uncap,0.2,50.057172775268555,35.668373107910156,13.036012649536133
mps-uncap,0.3,53.27248573303223,39.25347328186035,14.513492584228516
mps-uncap,0.4,68.8774585723877,43.67327690124512,17.543792724609375
