mode,load,0_densenet201-4,1_inception_v3-2,2_squeezenet1_1-32
mps-uncap,0.8,176.44786834716797,80.53994178771973,48.90298843383789
mps-uncap,0.9,219.6824550628662,179.703950881958,94.62189674377441
mps-uncap,1.0,1194.9951648712158,464.63966369628906,415.616512298584
mps-uncap,0.5,56.56743049621582,33.017873764038086,18.470287322998047
mps-uncap,0.6,63.35735321044922,33.48207473754883,24.17135238647461
mps-uncap,0.7,135.30993461608887,60.4853630065918,28.894424438476562
mps-uncap,0.1,27.88066864013672,34.22284126281738,9.118318557739258
mps-uncap,0.2,33.90073776245117,27.122974395751953,9.503602981567383
mps-uncap,0.3,39.548397064208984,30.29346466064453,10.454416275024414
mps-uncap,0.4,55.58133125305176,34.85679626464844,13.637065887451172
