mode,load,0_densenet201-4,1_inception_v3-2,2_squeezenet1_1-32
mps-uncap,0.8,21.525478363037113,9.652280807495117,4.2827606201171875
mps-uncap,0.9,21.576285362243652,8.75711441040039,4.443883895874023
mps-uncap,1.0,21.8170166015625,8.891010284423828,4.548788070678711
mps-uncap,0.5,20.36509513854981,9.718179702758789,4.238367080688477
mps-uncap,0.6,19.491910934448242,9.41014289855957,4.249334335327148
mps-uncap,0.7,20.610690116882324,9.295415878295898,4.214334487915039
mps-uncap,0.1,30.336570739746094,13.405323028564453,3.84979248046875
mps-uncap,0.2,25.375390052795414,12.660884857177736,3.984379768371582
mps-uncap,0.3,21.832847595214844,12.753510475158691,4.016304016113281
mps-uncap,0.4,21.446943283081055,11.56251430511475,4.136323928833008
