mode,load,0_densenet201-4,1_inception_v3-2,2_squeezenet1_1-32
mps-uncap,0.8,61.24701499938965,30.448102951049794,17.540264129638675
mps-uncap,0.9,110.78069210052492,52.14858055114746,34.25648212432864
mps-uncap,1.0,846.1186408996583,241.77045822143555,304.9190044403076
mps-uncap,0.5,31.202483177185062,17.600536346435547,8.49294662475586
mps-uncap,0.6,34.17525291442871,17.969727516174316,10.339498519897461
mps-uncap,0.7,41.76437854766846,22.151756286621097,12.80632019042969
mps-uncap,0.1,30.572128295898438,16.76926612854004,4.077291488647461
mps-uncap,0.2,30.934309959411625,19.27943229675293,5.601978302001957
mps-uncap,0.3,28.39365005493164,20.181965827941895,6.304717063903809
mps-uncap,0.4,29.436588287353523,19.139814376831072,7.155251502990723
