mode,load,0_densenet201-4,1_inception_v3-2,2_squeezenet1_1-32
mps-uncap,0.8,12.037515640258789,4.746198654174805,3.512144088745117
mps-uncap,0.9,11.97361946105957,4.827022552490234,3.4966468811035156
mps-uncap,1.0,12.096643447875977,5.128383636474609,3.5126209259033203
mps-uncap,0.5,12.013912200927734,4.792451858520508,3.5085678100585938
mps-uncap,0.6,12.004375457763672,4.711389541625977,3.4990310668945312
mps-uncap,0.7,11.996984481811523,4.859209060668945,3.510713577270508
mps-uncap,0.1,12.368202209472656,4.9457550048828125,3.5164356231689453
mps-uncap,0.2,11.941671371459961,4.86445426940918,3.5178661346435547
mps-uncap,0.3,12.04061508178711,4.816293716430664,3.5142898559570312
mps-uncap,0.4,11.922121047973633,4.75311279296875,3.5004615783691406
