mode,load,0_densenet201-4,1_inception_v3-2,2_squeezenet1_1-32
mps-uncap,0.8,43.218469619750984,22.78590202331543,13.521480560302734
mps-uncap,0.9,91.94464683532715,44.0983772277832,29.99160289764405
mps-uncap,1.0,824.6153354644777,233.12356472015387,300.58851242065424
mps-uncap,0.5,15.69292545318604,9.662985801696777,4.647374153137207
mps-uncap,0.6,18.85290145874023,10.410070419311523,6.4449310302734375
mps-uncap,0.7,25.881648063659668,14.971446990966799,8.887052536010746
mps-uncap,0.1,0.6289958953857456,5.132913589477541,0.06747245788574219
mps-uncap,0.2,9.263300895690922,8.20431709289551,1.9194364547729499
mps-uncap,0.3,13.231468200683596,10.14351844787598,2.621006965637207
mps-uncap,0.4,14.075994491577156,10.573530197143562,3.373169898986816
