mode,load,0_densenet169-16,1_densenet169-16,2_densenet169-16,3_densenet169-16
mig,0.1,44.46527481079098,28.963615894317652,28.653788566589373,52.62662887573239
mig,0.2,41.71386718750003,47.01994657516476,45.144968032836964,74.01510238647471
mig,0.3,65.65680980682367,53.315553665161055,57.82476663589464,89.60227966308605
mig,0.4,77.0739078521728,80.78156709671022,84.65835571289035,147.27975845336908
mig,0.5,101.20522975921638,92.359561920166,85.51703453063969,159.20410156250006
mig,0.6,101.14496231079106,130.52063941955552,109.61499214172365,184.92302894592285
mig,0.7,198.6156702041628,167.87883758544922,196.44669055938704,815.8766460418698
mig,0.8,261.47880554199213,280.5610489845277,261.0615658760071,588.2171821594233
mig,0.9,440.7345056533812,501.37139320373535,341.58930778503407,1169.6643733978271
mig,1.0,1147.8469562530513,2684.3038606643677,2002.895953655243,822.4843311309814
