mode,load,0_densenet169-16,1_densenet169-16,2_densenet169-16,3_densenet169-16
mig,0.1,0.01621246337890625,0.019311904907226562,0.014543533325195312,0.02193450927734375
mig,0.2,0.015974044799804688,0.015497207641601562,0.016689300537109375,0.025987625122070312
mig,0.3,0.01430511474609375,0.014066696166992188,0.015735626220703125,0.018835067749023438
mig,0.4,0.01430511474609375,0.014781951904296875,0.014781951904296875,0.0171661376953125
mig,0.5,0.014066696166992188,0.014066696166992188,0.014066696166992188,0.017404556274414062
mig,0.6,0.012874603271484375,0.012874603271484375,0.013828277587890625,0.017881393432617188
mig,0.7,0.0133514404296875,0.014543533325195312,0.013828277587890625,0.0247955322265625
mig,0.8,0.014543533325195312,0.0152587890625,0.0133514404296875,0.016927719116210938
mig,0.9,0.014543533325195312,0.014066696166992188,0.015974044799804688,0.021219253540039062
mig,1.0,0.012874603271484375,0.018358230590820312,0.025033950805664062,0.01811981201171875
