mode,load,0_densenet169-16,1_densenet169-16,2_densenet169-16,3_densenet169-16
mig,0.1,32.96470642089844,33.21027755737305,33.13732147216797,60.82272529602051
mig,0.2,32.99140930175781,33.24007987976074,33.16164016723633,60.86874008178711
mig,0.3,32.94253349304199,33.27226638793945,33.21337699890137,60.90688705444336
mig,0.4,32.93633460998535,33.19096565246582,33.11944007873535,60.85205078125
mig,0.5,33.06126594543457,33.339500427246094,33.32352638244629,60.89282035827637
mig,0.6,32.9439640045166,33.20121765136719,33.127546310424805,60.88447570800781
mig,0.7,33.039093017578125,33.60247611999512,33.29205513000488,60.852766036987305
mig,0.8,33.03813934326172,33.25986862182617,33.24604034423828,61.48028373718262
mig,0.9,32.92655944824219,33.22148323059082,33.16044807434082,60.91475486755371
mig,1.0,33.048391342163086,33.273935317993164,33.25152397155762,61.0661506652832
