mode,load,0_densenet121-4,1_densenet169-32,2_vgg13-8
mps-uncap,0.8,35.64013957977295,60.14704704284668,9.320158958435057
mps-uncap,0.9,38.26313495635986,59.1744327545166,9.66269493103027
mps-uncap,1.0,39.3096137046814,59.940056800842285,9.918975830078121
mps-uncap,0.5,31.385028362274177,55.165672302246115,9.008650779724116
mps-uncap,0.6,34.690701961517334,55.13553142547607,8.905744552612303
mps-uncap,0.7,34.13522243499756,58.466143608093255,9.147942066192627
mps-uncap,0.1,20.479125976562493,28.323168754577637,7.567648887634272
mps-uncap,0.2,22.49596357345581,35.213613510131836,8.377015590667725
mps-uncap,0.3,24.758768081665025,38.668489456176765,8.404874801635739
mps-uncap,0.4,27.88337707519532,44.02927160263058,8.687057495117184
