mode,load,0_densenet121-4,1_densenet169-32,2_vgg13-8
mps-uncap,0.8,16.668319702148438,40.648698806762695,5.435466766357422
mps-uncap,0.9,22.656917572021484,47.727346420288086,5.851268768310547
mps-uncap,1.0,33.560991287231445,57.742953300476074,6.220340728759766
mps-uncap,0.5,16.0524845123291,28.92446517944336,4.548072814941406
mps-uncap,0.6,15.435576438903809,31.62515163421631,4.629611968994141
mps-uncap,0.7,14.273643493652344,34.71064567565918,4.816174507141113
mps-uncap,0.1,16.811609268188477,23.5903263092041,4.5195817947387695
mps-uncap,0.2,17.146706581115723,24.085283279418945,4.5032501220703125
mps-uncap,0.3,16.674280166625977,24.2232084274292,4.478693008422852
mps-uncap,0.4,16.54529571533203,25.64823627471924,4.5166015625
