mode,load,0_densenet121-4,1_densenet169-32,2_vgg13-8
mps-uncap,0.8,6.93511962890625,20.404815673828125,4.4307708740234375
mps-uncap,0.9,6.98542594909668,20.62225341796875,4.431724548339844
mps-uncap,1.0,7.152557373046875,23.647308349609375,4.4689178466796875
mps-uncap,0.5,7.03883171081543,20.39170265197754,4.425287246704102
mps-uncap,0.6,6.927967071533203,20.381450653076172,4.419088363647461
mps-uncap,0.7,6.921052932739258,20.35236358642578,4.415035247802734
mps-uncap,0.1,8.019447326660156,20.4010009765625,4.4307708740234375
mps-uncap,0.2,7.374048233032227,20.315885543823242,4.427433013916016
mps-uncap,0.3,7.061481475830078,20.409822463989258,4.39453125
mps-uncap,0.4,6.975650787353516,20.380735397338867,4.431009292602539
