mode,load,0_densenet121-4,1_densenet169-32,2_vgg13-8
mps-uncap,0.8,191.3614273071289,308.60400199890137,89.16759490966797
mps-uncap,0.9,315.1226043701172,471.5726375579834,103.1045913696289
mps-uncap,1.0,2006.5302848815918,2383.5058212280273,912.1613502502441
mps-uncap,0.5,63.59601020812988,117.6295280456543,31.180620193481445
mps-uncap,0.6,66.62917137145996,129.15539741516113,40.33017158508301
mps-uncap,0.7,79.04934883117676,217.21863746643066,54.170846939086914
mps-uncap,0.1,32.7146053314209,44.4643497467041,11.914968490600586
mps-uncap,0.2,35.531044006347656,51.407575607299805,19.017696380615234
mps-uncap,0.3,41.46766662597656,72.19076156616211,26.36265754699707
mps-uncap,0.4,42.79804229736328,86.1978530883789,29.705286026000977
