mode,load,0_efficientnet_b6-32,1_inception_v3-16,2_resnet50-2
mps-uncap,1.0,625.715886959957,576.7595088494761,189.02788343924692
mig,1.0,395.86954229695056,932.773297995285,402.9456796033084
