mode,load,0_densenet201-8,1_squeezenet1_0-32,2_vgg13-8
mps-uncap,0.8,50.13883113861084,13.250112533569336,7.919430732727051
mps-uncap,0.9,76.03275775909424,14.051198959350586,8.407115936279297
mps-uncap,1.0,79.67543601989746,14.391422271728516,8.516550064086914
mps-uncap,0.5,25.472402572631836,8.745670318603516,5.62286376953125
mps-uncap,0.6,27.623653411865234,10.289311408996582,6.112098693847656
mps-uncap,0.7,32.49251842498779,11.301636695861816,6.933808326721191
mps-uncap,0.1,36.014676094055176,8.568525314331055,5.464315414428711
mps-uncap,0.2,28.122663497924805,8.494377136230469,5.39243221282959
mps-uncap,0.3,25.020837783813477,8.54957103729248,5.406379699707031
mps-uncap,0.4,23.919343948364258,8.547425270080566,5.439996719360352
