mode,load,0_densenet201-8,1_squeezenet1_0-32,2_vgg13-8
mps-uncap,0.8,71.2968111038208,29.056549072265625,17.47310161590576
mps-uncap,0.9,215.52133560180664,238.99173736572266,59.32974815368652
mps-uncap,1.0,1019.5779800415039,2987.7970218658447,2509.388208389282
mps-uncap,0.5,28.241515159606934,11.772632598876953,7.489323616027832
mps-uncap,0.6,32.31167793273926,13.438701629638672,8.63337516784668
mps-uncap,0.7,39.45589065551758,15.57934284210205,10.184526443481445
mps-uncap,0.1,36.1638069152832,8.658647537231445,5.513429641723633
mps-uncap,0.2,35.307884216308594,8.600234985351562,5.441784858703613
mps-uncap,0.3,25.836706161499023,9.096026420593262,5.478858947753906
mps-uncap,0.4,24.901390075683594,9.808897972106934,6.116747856140137
