mode,load,0_densenet201-8,1_squeezenet1_0-32,2_vgg13-8
mps-uncap,0.8,83.97593553113929,2015.9825723923313,814.8400012242987
mps-uncap,0.9,95.0942113713221,2261.749770468852,874.7361034699939
mps-uncap,1.0,102.14949147878919,2221.838360156138,912.012289433933
mps-uncap,0.5,54.193074491518566,1276.09060023154,486.3247196685145
mps-uncap,0.6,60.92789800578649,1454.2932717586034,593.6271347053437
mps-uncap,0.7,69.91369315747488,1720.6814645070347,685.4411522698884
mps-uncap,0.1,9.928798351421506,240.99239432010012,95.90391057845581
mps-uncap,0.2,19.007430964828924,494.2036634259891,195.35006890762813
mps-uncap,0.3,28.45522104677374,727.7372940323728,288.9717345748332
mps-uncap,0.4,38.755723467214935,928.8146916450526,390.3556306246422
