mode,load,0_densenet201-8,1_squeezenet1_0-32,2_vgg13-8
mps-uncap,0.8,20.313024520874023,6.248235702514648,4.872798919677734
mps-uncap,0.9,20.839929580688477,6.3037872314453125,4.894733428955078
mps-uncap,1.0,22.230148315429688,6.77180290222168,5.213022232055664
mps-uncap,0.5,20.306825637817383,6.19959831237793,4.846334457397461
mps-uncap,0.6,20.322561264038086,6.203889846801758,4.848957061767578
mps-uncap,0.7,20.12348175048828,6.213665008544922,4.843950271606445
mps-uncap,0.1,21.652698516845703,6.247282028198242,4.842042922973633
mps-uncap,0.2,20.441293716430664,6.225824356079102,4.813671112060547
mps-uncap,0.3,20.234107971191406,6.23631477355957,4.799127578735352
mps-uncap,0.4,20.241260528564453,6.203889846801758,4.82487678527832
