mode,load,0_resnet101-16,1_resnet152-16,2_squeezenet1_1-2
mps-uncap,0.8,20.575642585754395,33.43343734741211,3.482341766357422
mps-uncap,0.9,36.5065336227417,56.35237693786621,4.334688186645508
mps-uncap,1.0,129.85682487487793,531.0491323471069,33.89859199523926
mps-uncap,0.5,14.610528945922852,19.924402236938477,2.6297569274902344
mps-uncap,0.6,16.23821258544922,21.954774856567383,2.8924942016601562
mps-uncap,0.7,17.63916015625,25.738000869750977,3.149867057800293
mps-uncap,0.1,12.840747833251953,18.63837242126465,2.624034881591797
mps-uncap,0.2,12.674570083618164,18.26012134552002,2.5756359100341797
mps-uncap,0.3,12.820243835449219,18.318653106689453,2.5510787963867188
mps-uncap,0.4,13.602495193481445,18.67854595184326,2.7663707733154297
