mode,load,0_resnet101-16,1_resnet152-16,2_squeezenet1_1-2
mps-uncap,0.8,35.912680625915556,69.32334899902341,7.472181320190431
mps-uncap,0.9,85.52706241607669,131.45265579223633,10.473489761352539
mps-uncap,1.0,539.8189544677734,893.6618804931641,127.05810070037843
mps-uncap,0.5,12.959337234497069,17.924714088439952,2.5469064712524414
mps-uncap,0.6,16.69745445251465,24.171447753906254,3.4584522247314475
mps-uncap,0.7,27.815246582031246,38.51208686828615,4.635119438171402
mps-uncap,0.1,0.0692129135131836,0.07071495056152344,0.06921291351318358
mps-uncap,0.2,0.9113788604736389,4.905533790588379,0.8223056793212891
mps-uncap,0.3,7.597780227661139,10.144662857055666,1.543283462524414
mps-uncap,0.4,10.066270828247072,12.209343910217292,2.2625446319580083
