mode,load,0_resnet101-16,1_resnet152-16,2_squeezenet1_1-2
mps-uncap,0.8,92.74087905883793,169.0885686874389,19.94582653045654
mps-uncap,0.9,141.9448900222781,233.13387155532834,21.727514266967766
mps-uncap,1.0,675.3369522094725,1117.5328969955444,180.7940936088562
mps-uncap,0.5,33.56150627136232,36.850118637084876,6.28662109375
mps-uncap,0.6,46.85865402221684,79.5008897781372,7.990388870239255
mps-uncap,0.7,57.09169626235959,79.87364768981917,10.678369998931867
mps-uncap,0.1,10.533144474029552,16.745905876159654,2.1578049659729013
mps-uncap,0.2,13.467330932617203,19.606993198394765,2.8315305709838814
mps-uncap,0.3,17.46381998062133,24.06173706054687,3.9532661437988272
mps-uncap,0.4,22.44243383407592,30.48467159271241,4.9675273895263645
