mode,load,0_resnet101-16,1_resnet152-16,2_squeezenet1_1-2
mps-uncap,0.8,20.431041717529297,29.20842170715332,6.738424301147461
mps-uncap,0.9,20.005226135253906,29.017925262451172,6.325721740722656
mps-uncap,1.0,21.379947662353516,29.111385345458984,6.986856460571289
mps-uncap,0.5,18.769025802612305,27.12726593017578,6.567478179931641
mps-uncap,0.6,18.785953521728516,27.69637107849121,6.180524826049805
mps-uncap,0.7,19.085168838500977,28.336763381958008,6.578922271728516
mps-uncap,0.1,17.134904861450195,22.88532257080078,6.104230880737305
mps-uncap,0.2,17.83275604248047,25.262117385864258,5.637168884277344
mps-uncap,0.3,17.77815818786621,26.28183364868164,6.006002426147461
mps-uncap,0.4,18.37015151977539,26.612281799316406,6.615638732910156
