mode,load,0_resnet101-16,1_resnet152-16,2_squeezenet1_1-2
mps-uncap,0.8,133.38112831115723,243.16024780273438,35.35103797912598
mps-uncap,0.9,188.65442276000977,341.2439823150635,33.232927322387695
mps-uncap,1.0,733.2162857055664,1201.244592666626,207.60416984558105
mps-uncap,0.5,53.766489028930664,58.55822563171387,16.161680221557617
mps-uncap,0.6,76.17473602294922,164.16168212890625,16.039133071899414
mps-uncap,0.7,102.99348831176758,116.3177490234375,21.60358428955078
mps-uncap,0.1,12.903928756713867,28.828859329223633,2.854585647583008
mps-uncap,0.2,26.513338088989258,22.308826446533203,5.3253173828125
mps-uncap,0.3,26.148557662963867,35.804033279418945,7.3833465576171875
mps-uncap,0.4,53.09319496154785,59.16118621826172,10.31494140625
