mode,load,0_resnet101-16,1_resnet152-16,2_squeezenet1_1-2
mps-uncap,0.8,10.047674179077148,13.896465301513672,0.9377002716064453
mps-uncap,0.9,10.123014450073242,14.013528823852539,0.9419918060302734
mps-uncap,1.0,10.70404052734375,14.470577239990234,0.9691715240478516
mps-uncap,0.5,9.987115859985352,13.846635818481445,0.9412765502929688
mps-uncap,0.6,10.078668594360352,13.864994049072266,0.9646415710449219
mps-uncap,0.7,10.00070571899414,14.008283615112305,0.9381771087646484
mps-uncap,0.1,10.028362274169922,13.954877853393555,0.9531974792480469
mps-uncap,0.2,10.053634643554688,13.90528678894043,0.9634494781494141
mps-uncap,0.3,10.00833511352539,13.92984390258789,0.9438991546630859
mps-uncap,0.4,10.046005249023438,13.909101486206055,0.9486675262451172
