mode,load,0_densenet201-2,1_efficientnet_b6-8,2_vgg13-16
mps-uncap,0.8,41.657090187072754,68.94159317016604,34.04154777526856
mps-uncap,0.9,96.30880355834961,195.11873722076422,89.5073413848877
mps-uncap,1.0,271.39067649841314,1383.2945823669434,269.3748474121094
mps-uncap,0.5,5.789542198181161,10.368824005126967,8.584022521972656
mps-uncap,0.6,20.714521408081055,22.73392677307129,14.571499824523928
mps-uncap,0.7,28.307414054870602,36.92898750305174,18.58198642730714
mps-uncap,0.1,0.06556510925292969,0.06866455078125,0.07491111755371094
mps-uncap,0.2,0.06816387176513672,0.07143020629882812,3.6200046539306654
mps-uncap,0.3,0.2616167068481358,0.06937980651855469,5.8046817779541025
mps-uncap,0.4,6.056690216064459,8.196973800659183,7.157135009765627
