mode,load,0_densenet201-2,1_efficientnet_b6-8,2_vgg13-16
mps-uncap,0.8,38.37287425994873,47.685861587524414,15.641927719116211
mps-uncap,0.9,60.07742881774902,77.13949680328369,28.65004539489746
mps-uncap,1.0,123.80599975585938,582.7351808547974,112.85805702209473
mps-uncap,0.5,21.74365520477295,22.40920066833496,8.51130485534668
mps-uncap,0.6,25.141239166259766,25.224685668945312,9.724974632263184
mps-uncap,0.7,28.488755226135254,32.979488372802734,11.914372444152832
mps-uncap,0.1,29.985904693603516,25.374412536621094,7.906436920166016
mps-uncap,0.2,28.992772102355957,24.997711181640625,7.892608642578125
mps-uncap,0.3,26.83842182159424,24.74987506866455,7.922172546386719
mps-uncap,0.4,22.022485733032227,20.46346664428711,7.948160171508789
