mode,load,0_densenet201-2,1_efficientnet_b6-8,2_vgg13-16
mps-uncap,0.8,180.4332733154297,201.90954208374023,109.06219482421875
mps-uncap,0.9,260.7893943786621,610.1040840148926,176.61499977111816
mps-uncap,1.0,588.9914035797119,1801.100254058838,457.31329917907715
mps-uncap,0.5,44.626712799072266,88.30404281616211,33.18142890930176
mps-uncap,0.6,82.72838592529297,96.70519828796387,44.178009033203125
mps-uncap,0.7,104.95424270629883,163.9997959136963,80.51633834838867
mps-uncap,0.1,29.757022857666016,24.022817611694336,7.3757171630859375
mps-uncap,0.2,26.181936264038086,33.643245697021484,14.796257019042969
mps-uncap,0.3,30.967235565185547,46.75030708312988,24.21259880065918
mps-uncap,0.4,33.6000919342041,47.65653610229492,26.64780616760254
