mode,load,0_densenet201-2,1_efficientnet_b6-8,2_vgg13-16
mps-uncap,0.8,64.3094539642334,63.57317924499512,10.100634098052979
mps-uncap,0.9,64.39589500427246,64.65414524078369,10.267136096954342
mps-uncap,1.0,65.82975387573242,65.06814718246459,10.422329902648924
mps-uncap,0.5,53.74974012374866,54.79191780090333,9.647536277770996
mps-uncap,0.6,63.19060325622559,56.74079656600952,9.865241050720213
mps-uncap,0.7,69.2137241363525,60.14605522155762,10.0767183303833
mps-uncap,0.1,35.08213520050048,30.713796615600597,9.261808395385742
mps-uncap,0.2,35.22116661071777,34.29658889770507,9.34114694595337
mps-uncap,0.3,37.191526889801025,40.62819480895999,9.458661079406738
mps-uncap,0.4,42.06255912780763,47.864451408386245,9.473533630371094
