mode,load,0_densenet201-2,1_efficientnet_b6-8,2_vgg13-16
mps-uncap,0.8,152.35831737518316,202.79209136962893,77.91889667510983
mps-uncap,0.9,232.1141195297239,456.01056337356596,155.96193075180048
mps-uncap,1.0,527.0469880104063,1807.2152900695799,389.48320865631086
mps-uncap,0.5,58.939254283905015,57.90712356567389,28.97326946258545
mps-uncap,0.6,94.46029663085939,91.63265228271486,38.810572624206536
mps-uncap,0.7,120.14364242553705,126.01696014404293,54.352600574493415
mps-uncap,0.1,48.592081069946275,40.87386131286623,13.94683837890625
mps-uncap,0.2,37.32818603515623,50.05142211914062,16.90395355224609
mps-uncap,0.3,50.23033142089846,50.771117210388226,21.38569831848144
mps-uncap,0.4,51.03897094726563,58.363666534423835,25.45176506042481
