mode,load,0_densenet201-2,1_efficientnet_b6-8,2_vgg13-16
mps-uncap,0.8,23.11752679242061,105.23109655346006,1343.4554316328283
mps-uncap,0.9,26.27509588462392,121.25452173188873,1514.700750846217
mps-uncap,1.0,26.877344956285473,139.29379696314982,1647.0142626377494
mps-uncap,0.5,15.658232099845119,67.5432251034116,815.7342126856772
mps-uncap,0.6,17.315750763990906,85.53269547770802,1014.0305061488982
mps-uncap,0.7,20.41940130190011,96.59822712433734,1159.9881089465275
mps-uncap,0.1,2.6239342569177686,12.210851646734756,168.50453472759483
mps-uncap,0.2,5.336629278916857,29.979600544423292,335.4749950944689
mps-uncap,0.3,7.715118106640489,35.47438676253885,491.9200474773412
mps-uncap,0.4,10.983603280559654,53.17967486463659,662.0941138579865
