mode,load,0_densenet201-2,1_efficientnet_b6-8,2_vgg13-16
mps-uncap,0.8,0.059604644775390625,0.0591278076171875,7.158637046813965
mps-uncap,0.9,9.999752044677734,33.49757194519043,19.516944885253906
mps-uncap,1.0,64.72015380859375,525.0697135925293,103.55710983276367
mps-uncap,0.5,0.057816505432128906,0.057220458984375,0.050067901611328125
mps-uncap,0.6,0.05793571472167969,0.05817413330078125,1.3796091079711914
mps-uncap,0.7,0.057697296142578125,0.058650970458984375,3.491044044494629
mps-uncap,0.1,0.0629425048828125,0.06222724914550781,0.0553131103515625
mps-uncap,0.2,0.061511993408203125,0.06198883056640625,0.05078315734863281
mps-uncap,0.3,0.06341934204101562,0.062465667724609375,0.049114227294921875
mps-uncap,0.4,0.06175041198730469,0.06222724914550781,0.047206878662109375
