mode,load,0_densenet201-2,1_efficientnet_b6-8,2_vgg13-16
mps-uncap,0.8,12.04061508178711,11.494636535644531,7.735490798950195
mps-uncap,0.9,12.028217315673828,11.623620986938477,7.759809494018555
mps-uncap,1.0,12.028217315673828,11.601924896240234,7.817983627319336
mps-uncap,0.5,11.982917785644531,11.424064636230469,7.737159729003906
mps-uncap,0.6,12.350082397460938,11.401653289794922,7.732868194580078
mps-uncap,0.7,12.140512466430664,11.518001556396484,7.733821868896484
mps-uncap,0.1,13.258695602416992,11.485099792480469,7.712602615356445
mps-uncap,0.2,12.776851654052734,11.447429656982422,7.704257965087891
mps-uncap,0.3,12.195110321044922,11.528491973876953,7.719516754150391
mps-uncap,0.4,12.17961311340332,11.46245002746582,7.700443267822266
