mode,load,0_densenet201-2,1_efficientnet_b6-8,2_vgg13-16
mps-uncap,0.8,205.19709587097168,260.4861259460449,118.68906021118164
mps-uncap,0.9,307.8775405883789,669.1226959228516,186.07020378112793
mps-uncap,1.0,647.9575634002686,1861.3014221191406,466.95613861083984
mps-uncap,0.5,94.20537948608398,117.19036102294922,42.30332374572754
mps-uncap,0.6,138.08560371398926,149.92833137512207,53.17211151123047
mps-uncap,0.7,153.24783325195312,221.01402282714844,88.95683288574219
mps-uncap,0.1,53.72166633605957,46.86331748962402,15.151023864746094
mps-uncap,0.2,48.02393913269043,53.36642265319824,22.540569305419922
mps-uncap,0.3,64.7118091583252,66.13516807556152,32.04178810119629
mps-uncap,0.4,73.43196868896484,103.93714904785156,34.66439247131348
