mode,load,0_mobilenet_v3_large-2,1_mobilenet_v3_large-2,2_mobilenet_v3_large-2,3_mobilenet_v3_large-2
mig,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125,0.00095367431640625
