mode,load,0_mobilenet_v3_large-2,1_mobilenet_v3_large-2,2_mobilenet_v3_large-2,3_mobilenet_v3_large-2
mig,1.0,2.766132354736328,2.765178680419922,2.7647018432617188,2.792835235595703
