mode,load,0_resnet34-2,1_vgg16-32,2_vgg16-8
mps-uncap,0.8,36.37444496154785,24.32920932769775,23.729228973388672
mps-uncap,0.9,40.90831756591796,24.479622840881348,23.943843841552738
mps-uncap,1.0,37.943634986877434,24.88243818283081,24.08740997314453
mps-uncap,0.5,30.03771066665649,23.364734649658203,23.035974502563473
mps-uncap,0.6,35.9855055809021,23.77333641052246,23.029813766479492
mps-uncap,0.7,37.45384216308591,23.69692325592041,23.33533763885498
mps-uncap,0.1,17.654638290405273,21.180710792541504,19.85228061676025
mps-uncap,0.2,18.194093704223636,21.6475248336792,21.07290506362914
mps-uncap,0.3,23.307633399963308,22.235560417175293,21.19289398193359
mps-uncap,0.4,28.836221694946293,22.48063087463379,21.712732315063473
