mode,load,0_resnet34-2,1_vgg16-32,2_vgg16-8
mps-uncap,0.8,41.22424125671387,25.608539581298828,24.8105525970459
mps-uncap,0.9,44.255971908569336,25.094985961914062,25.10809898376465
mps-uncap,1.0,43.799400329589844,26.684999465942383,24.979352951049805
mps-uncap,0.5,37.16111183166504,24.072647094726562,23.789644241333008
mps-uncap,0.6,39.34645652770996,24.705886840820312,23.518085479736328
mps-uncap,0.7,41.08381271362305,24.578332901000977,23.834228515625
mps-uncap,0.1,22.064685821533203,21.492481231689453,21.511077880859375
mps-uncap,0.2,22.070884704589844,22.292375564575195,22.510766983032227
mps-uncap,0.3,28.13887596130371,22.536277770996094,22.467374801635742
mps-uncap,0.4,36.64207458496094,23.0562686920166,22.466659545898438
