mode,load,0_resnet34-2,1_vgg16-32,2_vgg16-8
mps-uncap,0.8,159.93213653564453,237.4570369720459,183.9461326599121
mps-uncap,0.9,292.6034927368164,477.6575565338135,175.1244068145752
mps-uncap,1.0,730.078935623169,1442.3930644989014,788.8484001159668
mps-uncap,0.5,57.082176208496094,100.97217559814453,78.32837104797363
mps-uncap,0.6,115.01884460449219,102.74243354797363,119.08650398254395
mps-uncap,0.7,106.54687881469727,151.19242668151855,142.40622520446777
mps-uncap,0.1,22.10521697998047,47.16038703918457,24.959802627563477
mps-uncap,0.2,23.17357063293457,57.924747467041016,47.857046127319336
mps-uncap,0.3,31.748056411743164,82.6416015625,35.83478927612305
mps-uncap,0.4,42.646169662475586,81.33244514465332,52.973270416259766
