mode,load,0_resnet34-2,1_vgg16-32,2_vgg16-8
mps-uncap,0.8,74.56545829772952,162.21848487853998,92.07365989685054
mps-uncap,0.9,214.56015586853025,400.1939058303833,111.78487777709962
mps-uncap,1.0,456.4097690582268,1363.295404911041,664.6958208084101
mps-uncap,0.5,20.569715499877926,49.54072952270499,36.14000320434561
mps-uncap,0.6,50.929505825042675,68.26329231262208,47.49048233032227
mps-uncap,0.7,43.616104125976555,97.92639493942261,60.86774826049807
mps-uncap,0.1,3.8354301452636634,16.582798957824696,5.055170059204099
mps-uncap,0.2,4.323496818542485,17.46600151062011,7.413253784179602
mps-uncap,0.3,9.010016918182364,28.716659545898448,13.39605331420893
mps-uncap,0.4,15.08493423461915,35.178673267364466,18.05119514465326
