mode,load,0_resnet34-2,1_vgg16-32,2_vgg16-8
mps-uncap,0.8,0.011682510375976562,0.01239776611328125,0.010728836059570312
mps-uncap,0.9,0.011682510375976562,0.012159347534179688,0.011205673217773438
mps-uncap,1.0,0.011682510375976562,0.01239776611328125,0.010967254638671875
mps-uncap,0.5,0.011444091796875,0.011682510375976562,0.011920928955078125
mps-uncap,0.6,0.011682510375976562,0.011682510375976562,0.011205673217773438
mps-uncap,0.7,0.010967254638671875,0.012159347534179688,0.011205673217773438
mps-uncap,0.1,0.01430511474609375,0.015020370483398438,0.011682510375976562
mps-uncap,0.2,0.0171661376953125,0.014543533325195312,0.011920928955078125
mps-uncap,0.3,0.011444091796875,0.01239776611328125,0.012874603271484375
mps-uncap,0.4,0.014066696166992188,0.012636184692382812,0.013589859008789062
